overall_qual,age,exter_qual,bsmt_qual,total_bsmt_sf,heating_qc,1st_flr_sf,gr_liv_area,total_bath,kitchen_qual,fireplace_qu,garage_cars,house_style,exterior_1st,mas_vnr_type,foundation,garage_type,overall_qual*overall_qual,overall_qual*gr_liv_area,exter_qual*1st_flr_sf,total_bsmt_sf*kitchen_qual,mas_vnr_area,lot_area,bsmtfin_type_1,ms_zoning,lot_config,saleprice
8,2,4,5,1143.0,5,1143,2473,2.5,4,4,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,64,19784,4572,4572.0,344.0,9591,1,RL,Inside,317000
7,9,3,3,680.0,5,798,1302,1.5,4,4,1.0,1.5Fin,Wd Sdng,None,BrkTil,Attchd,49,9114,2394,2720.0,0.0,6960,5,RL,Inside,165250
5,42,3,3,1092.0,3,1092,1092,1.0,3,0,1.0,1Story,HdBoard,None,CBlock,Attchd,25,5460,3276,3276.0,0.0,9825,3,RL,Inside,123000
6,52,3,3,988.0,3,1188,1188,2.0,3,3,2.0,1Story,HdBoard,None,CBlock,Attchd,36,7128,3564,2964.0,0.0,14175,6,RL,Inside,185000
7,44,3,3,1045.0,4,1045,1045,2.0,3,0,2.0,1Story,Wd Sdng,None,CBlock,Detchd,49,7315,3135,3135.0,0.0,7400,2,RL,Corner,120000
6,41,3,3,1093.0,4,1093,1093,3.0,3,2,2.0,1Story,HdBoard,None,CBlock,Attchd,36,6558,3279,3279.0,0.0,10738,5,RL,Corner,158500
6,4,4,4,798.0,5,798,1640,2.5,4,0,2.0,2Story,VinylSd,None,PConc,Attchd,36,9840,3192,3192.0,0.0,8366,1,RL,Inside,173000
4,45,3,0,0.0,3,1224,1224,2.0,3,0,2.0,1Story,HdBoard,None,Slab,CarPort,16,4896,3672,0.0,0.0,9842,0,RL,FR2,101800
7,2,4,4,560.0,5,575,1135,2.0,4,0,2.0,2Story,Wd Sdng,None,PConc,Detchd,49,7945,2300,2240.0,0.0,7200,5,RL,Inside,155000
5,59,3,3,1054.0,5,1078,1078,1.0,5,0,1.0,1Story,MetalSd,None,BrkTil,Detchd,25,5390,3234,5270.0,0.0,10230,1,RL,Inside,125000
4,51,3,0,0.0,4,968,968,1.0,3,0,1.0,1Story,MetalSd,None,CBlock,Attchd,16,3872,2904,0.0,1.0,8626,0,RM,Inside,104500
9,4,4,5,1462.0,5,1462,2224,3.5,5,4,3.0,2Story,VinylSd,Stone,PConc,Attchd,81,20016,5848,7310.0,216.0,8834,6,RL,Inside,350000
3,56,3,0,0.0,4,1040,1040,2.0,3,0,2.0,1Story,Stucco,None,CBlock,Detchd,9,3120,3120,0.0,0.0,8544,0,RL,Inside,93500
7,9,4,4,873.0,5,882,1790,3.5,4,0,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,49,12530,3528,3492.0,158.0,9179,6,RL,Inside,193000
6,14,3,5,588.0,2,1423,2555,2.0,3,4,2.0,2.5Fin,MetalSd,None,BrkTil,Detchd,36,15330,4269,1764.0,0.0,11526,1,RL,Inside,191000
6,1,3,3,813.0,5,813,813,1.0,4,0,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,36,4878,2439,3252.0,0.0,5684,1,RM,Inside,110000
8,8,4,4,1299.0,5,1299,1872,3.5,5,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,64,14976,5196,6495.0,108.0,11885,6,RL,Inside,261500
5,53,3,3,1050.0,4,1050,1050,1.0,3,0,1.0,1Story,MetalSd,None,CBlock,Attchd,25,5250,3150,3150.0,0.0,9600,3,RL,Inside,128900
9,12,4,5,1733.0,5,1933,3500,4.5,5,3,3.0,2Story,MetalSd,BrkFace,PConc,Attchd,81,31500,7732,8665.0,738.0,17242,3,RL,Inside,584500
4,53,3,3,864.0,5,948,948,1.0,3,0,1.0,1Story,Wd Sdng,BrkFace,PConc,Attchd,16,3792,2844,2592.0,132.0,10215,5,RL,Inside,111000
5,57,3,2,750.0,3,960,1316,1.0,3,0,2.0,1.5Fin,HdBoard,None,PConc,Detchd,25,6580,2880,2250.0,0.0,8550,1,RL,Inside,90000
6,28,3,4,1021.0,3,1465,2380,2.5,3,1,2.0,2Story,Plywood,BrkCmn,CBlock,CarPort,36,14280,4395,3063.0,113.0,18450,2,RL,Inside,129000
6,2,4,3,1296.0,5,1640,1640,2.0,4,4,2.0,1Story,HdBoard,BrkFace,CBlock,Detchd,36,9840,6560,5184.0,72.0,14778,4,RL,CulDSac,224000
6,3,4,4,600.0,5,600,1200,3.5,4,0,2.0,2Story,MetalSd,None,PConc,Detchd,36,7200,2400,2400.0,0.0,3180,6,FV,Inside,165000
6,17,3,3,662.0,5,662,1324,1.5,3,0,1.0,2Story,VinylSd,None,BrkTil,Detchd,36,7944,1986,1986.0,0.0,3068,1,RM,Inside,122000
9,0,5,5,1926.0,5,1966,3140,3.5,5,4,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,81,28260,9830,9630.0,860.0,13518,1,RL,Inside,485000
6,44,3,3,1595.0,3,1611,2486,2.0,3,4,2.0,1.5Fin,BrkFace,None,CBlock,Detchd,36,14916,4833,4785.0,0.0,33120,1,RM,Inside,220000
6,11,3,4,864.0,5,872,1771,3.5,4,0,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,36,10626,2616,3456.0,128.0,13142,6,RL,Corner,215700
8,4,4,5,1836.0,5,1836,1836,3.0,4,4,3.0,1Story,MetalSd,Stone,PConc,Attchd,64,14688,7344,7344.0,42.0,11362,6,RL,Inside,280000
8,4,4,4,1603.0,5,1575,1575,3.0,4,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,64,12600,6300,6412.0,504.0,10845,6,RL,Corner,284000
6,26,3,3,1395.0,3,1395,1395,2.0,3,3,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,36,8370,4185,4185.0,218.0,9760,4,RL,Inside,192000
7,56,3,3,502.0,3,502,1004,1.0,4,1,1.0,2Story,Wd Sdng,None,BrkTil,Detchd,49,7028,1506,2008.0,0.0,3960,1,RM,Inside,105000
7,1,4,4,1860.0,5,1836,1836,2.0,4,4,2.0,1Story,VinylSd,None,PConc,Attchd,49,12852,7344,7440.0,0.0,9100,6,RL,Inside,216837
5,48,2,3,1296.0,3,1496,1496,2.0,4,0,2.0,1Story,MetalSd,BrkFace,CBlock,Attchd,25,7480,2992,5184.0,203.0,9600,3,RL,Inside,141500
5,5,3,3,894.0,5,894,894,2.0,4,0,2.0,1Story,VinylSd,None,CBlock,Attchd,25,4470,2682,3576.0,0.0,9764,4,RL,FR2,130000
5,3,3,3,1008.0,5,1008,1008,2.0,3,0,1.0,1Story,MetalSd,None,CBlock,Attchd,25,5040,3024,3024.0,0.0,12778,6,RL,Inside,139500
4,52,3,3,864.0,3,864,864,2.0,3,0,2.0,1Story,WdShing,None,CBlock,Detchd,16,3456,2592,2592.0,0.0,8172,5,RL,Inside,79275
8,1,4,4,1476.0,5,1484,1484,2.0,5,4,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,64,11872,5936,7380.0,32.0,9037,6,RL,Inside,265900
6,58,3,4,768.0,3,790,790,1.0,3,0,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,36,4740,2370,2304.0,0.0,6292,3,RL,Inside,91000
5,32,3,4,1122.0,5,946,1934,3.5,3,3,2.0,2Story,HdBoard,BrkFace,PConc,Attchd,25,9670,2838,3366.0,157.0,11900,5,RL,Inside,185000
5,47,3,3,1150.0,5,1150,1150,2.0,3,0,1.0,1Story,BrkFace,None,CBlock,Attchd,25,5750,3450,3450.0,0.0,7945,5,RL,Inside,141000
8,-1,4,4,1582.0,5,1582,2152,2.5,4,4,2.0,2Story,VinylSd,None,PConc,Detchd,64,17216,6328,6328.0,0.0,16659,1,RL,Corner,260116
4,59,3,3,672.0,3,672,672,2.0,3,0,1.0,1Story,MetalSd,None,CBlock,Attchd,16,2688,2016,2016.0,0.0,9340,3,RL,Inside,113000
8,13,4,4,1401.0,5,1511,1511,3.0,4,2,3.0,SLvl,VinylSd,BrkFace,PConc,Attchd,64,12088,6044,5604.0,302.0,11454,6,RL,Corner,225000
5,59,3,3,793.0,3,793,793,2.0,2,0,1.0,1Story,MetalSd,None,CBlock,Detchd,25,3965,2379,1586.0,0.0,8480,4,RL,Corner,113000
6,35,3,3,1008.0,3,1096,1096,2.0,3,2,1.0,SLvl,Plywood,None,CBlock,Detchd,36,6576,3288,3024.0,0.0,6305,5,RL,Inside,125200
8,0,5,5,918.0,5,958,2100,3.5,5,4,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,64,16800,4790,4590.0,120.0,9709,6,RL,Inside,319500
5,58,3,3,913.0,3,1048,1558,2.5,3,3,1.0,1.5Fin,MetalSd,None,CBlock,Attchd,25,7790,3144,2739.0,0.0,10930,4,RL,Inside,140000
6,48,3,4,1632.0,3,1650,1650,2.0,3,4,2.0,1Story,Plywood,None,CBlock,Attchd,36,9900,4950,4896.0,0.0,50102,4,RL,Inside,250764
8,1,5,4,948.0,5,948,2088,2.5,4,4,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,64,16704,4740,3792.0,108.0,8899,6,RL,Inside,250000
6,1,4,4,768.0,5,768,1536,2.5,4,4,2.0,2Story,VinylSd,None,PConc,Attchd,36,9216,3072,3072.0,0.0,10237,1,RL,Inside,176000
6,38,3,3,1331.0,4,1721,1721,1.0,3,3,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,36,10326,5163,3993.0,289.0,9736,4,RL,Inside,174850
6,31,3,4,804.0,3,804,1548,3.0,3,3,2.0,2Story,Plywood,None,CBlock,Detchd,36,9288,2412,2412.0,0.0,2364,5,RL,Inside,147000
6,31,3,4,918.0,3,918,918,2.0,3,3,1.0,1Story,Plywood,None,CBlock,Attchd,36,5508,2754,2754.0,0.0,7892,1,RL,Inside,99500
9,0,4,5,1365.0,5,1365,2690,3.5,5,4,3.0,2Story,VinylSd,None,PConc,Attchd,81,24210,5460,6825.0,0.0,12350,6,RL,Inside,398800
6,7,3,4,953.0,5,953,1647,2.5,3,3,2.0,2Story,VinylSd,None,PConc,Attchd,36,9882,2859,2859.0,0.0,7917,1,RL,Inside,175000
5,54,3,3,825.0,3,825,825,1.5,3,0,1.0,1Story,MetalSd,None,CBlock,Attchd,25,4125,2475,2475.0,0.0,7200,1,RL,Inside,109500
6,37,3,4,1657.0,4,1657,1657,2.5,3,3,2.0,1Story,Plywood,None,CBlock,Attchd,36,9942,4971,4971.0,0.0,12155,2,RL,Inside,163500
8,13,4,5,1334.0,5,1520,2826,3.5,4,3,3.0,2Story,HdBoard,BrkFace,PConc,Attchd,64,22608,6080,5336.0,692.0,11025,6,RL,Inside,334000
5,42,3,3,864.0,5,864,864,2.0,3,0,1.0,1Story,HdBoard,None,CBlock,Detchd,25,4320,2592,2592.0,0.0,7832,6,RL,Inside,137250
7,0,4,4,1392.0,5,1392,2462,3.5,4,4,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,49,17234,5568,5568.0,456.0,19378,6,RL,Corner,320000
5,4,3,3,1063.0,5,1287,1287,2.0,4,4,2.0,1Story,Wd Sdng,None,CBlock,Detchd,25,6435,3861,4252.0,0.0,9830,5,RL,Corner,162000
7,1,5,5,1470.0,5,1478,1478,3.5,4,4,2.0,1Story,MetalSd,Stone,PConc,Attchd,49,10346,7390,5880.0,432.0,4403,6,FV,Inside,222000
7,6,4,4,698.0,5,698,1342,3.5,4,3,2.0,2Story,VinylSd,None,PConc,Attchd,49,9394,2792,2792.0,0.0,8174,6,RL,Inside,178000
5,18,3,3,788.0,3,804,804,2.0,4,4,1.0,1Story,MetalSd,Stone,CBlock,Attchd,25,4020,2412,3152.0,294.0,7200,4,RM,Corner,119000
5,45,3,3,864.0,3,876,1812,2.0,3,3,1.0,2Story,VinylSd,BrkFace,CBlock,Attchd,25,9060,2628,2592.0,288.0,7590,5,RL,Inside,169500
7,9,4,4,952.0,5,980,2256,2.5,4,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,49,15792,3920,3808.0,0.0,8795,6,RL,Inside,236000
8,0,5,5,1596.0,5,1648,1648,3.5,5,4,2.0,1Story,CemntBd,Stone,PConc,Attchd,64,13184,8240,7980.0,186.0,3843,6,RM,Inside,294464
6,39,3,2,952.0,3,1092,2112,2.5,3,4,2.0,2Story,HdBoard,None,CBlock,Attchd,36,12672,3276,2856.0,0.0,11075,5,RL,Inside,206900
7,6,4,4,956.0,5,956,2084,3.5,4,0,2.0,2Story,VinylSd,None,PConc,BuiltIn,49,14588,3824,3824.0,0.0,10142,6,RL,Inside,233000
6,56,3,3,1032.0,4,1032,1032,1.0,3,0,1.0,1Story,MetalSd,None,BrkTil,Detchd,36,6192,3096,3096.0,0.0,7741,4,RM,Inside,108000
6,12,3,4,680.0,4,680,1470,2.5,3,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,36,8820,2040,2040.0,119.0,8139,5,RL,Inside,165000
5,30,3,4,1040.0,3,1040,1040,1.5,3,0,2.0,1Story,CemntBd,None,CBlock,Detchd,25,5200,3120,3120.0,0.0,8982,5,RL,CulDSac,134900
5,57,4,3,884.0,5,884,884,1.0,3,0,1.0,1.5Unf,AsbShng,None,BrkTil,Detchd,25,4420,3536,2652.0,0.0,6120,1,RM,Inside,113000
5,11,3,4,1097.0,5,1097,1097,2.5,3,0,1.0,1Story,VinylSd,None,PConc,Attchd,25,5485,3291,3291.0,0.0,16561,5,RL,Inside,147900
6,33,3,4,855.0,4,855,1456,2.5,3,0,2.0,2Story,Plywood,None,CBlock,Attchd,36,8736,2565,2565.0,0.0,2308,5,RL,FR2,143000
6,56,3,3,816.0,3,816,1176,1.0,3,4,2.0,1.5Fin,Wd Sdng,None,PConc,Detchd,36,7056,2448,2448.0,0.0,6240,1,RM,Inside,114500
5,39,3,3,912.0,3,941,941,1.0,3,1,1.0,1Story,VinylSd,None,CBlock,Attchd,25,4705,2823,2736.0,0.0,8789,3,RL,Inside,129200
8,0,5,5,1600.0,5,1652,1652,3.5,4,4,2.0,1Story,CemntBd,Stone,PConc,Attchd,64,13216,8260,6400.0,186.0,5587,6,RM,Inside,392500
7,4,5,3,1152.0,5,1188,2340,2.0,4,4,1.0,2Story,CemntBd,None,Stone,Attchd,49,16380,5940,4608.0,0.0,9042,6,RL,Inside,266500
7,11,4,4,384.0,4,751,1382,2.5,3,3,2.0,SLvl,VinylSd,None,PConc,BuiltIn,49,9674,3004,1152.0,0.0,8923,6,RL,Inside,177500
5,41,3,3,1008.0,4,1008,1008,1.0,4,0,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,25,5040,3024,4032.0,182.0,12518,5,RL,Inside,139500
6,2,4,4,608.0,5,608,1396,2.5,4,4,2.0,2Story,VinylSd,None,PConc,BuiltIn,36,8376,2432,2432.0,0.0,11069,1,RL,Corner,170000
6,10,3,3,845.0,5,845,2154,2.5,3,4,2.0,2Story,MetalSd,BrkFace,CBlock,Attchd,36,12924,2535,2535.0,306.0,8800,5,RL,Inside,224500
8,5,4,4,1082.0,5,1105,2400,3.5,4,4,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,64,19200,4420,4328.0,186.0,13262,1,RL,Inside,290000
7,57,3,3,1040.0,5,1226,1818,1.5,3,3,1.0,1.5Fin,Stucco,BrkFace,PConc,Detchd,49,12726,3678,3120.0,600.0,7758,2,RM,Corner,169500
7,4,4,5,1710.0,5,1710,1710,2.0,4,4,2.0,1Story,VinylSd,Stone,PConc,Attchd,49,11970,6840,6840.0,108.0,12118,1,RL,CulDSac,240000
5,52,3,3,1078.0,5,1150,1150,2.0,3,0,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,25,5750,3450,3234.0,176.0,9600,4,RL,Inside,144000
6,29,3,3,816.0,3,1127,1977,2.0,3,3,2.0,2Story,VinylSd,BrkCmn,CBlock,Attchd,36,11862,3381,2448.0,272.0,9500,3,RL,Corner,165000
6,18,4,4,1332.0,4,1332,1332,2.0,4,0,2.0,1Story,Plywood,None,PConc,Attchd,36,7992,5328,5328.0,0.0,7175,1,RL,Inside,145000
5,46,3,3,1250.0,5,1298,1298,2.0,3,0,2.0,1Story,Wd Sdng,None,CBlock,Detchd,25,6490,3894,3750.0,0.0,11200,1,RL,CulDSac,114000
8,1,4,4,1935.0,4,1973,1973,2.0,4,4,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,64,15784,7892,7740.0,375.0,14226,1,RL,Corner,395000
6,33,3,3,525.0,3,525,1092,1.5,3,0,2.0,2Story,HdBoard,BrkFace,CBlock,Detchd,36,6552,1575,1575.0,514.0,2760,1,RM,Inside,105500
8,11,4,4,1049.0,5,1036,1916,3.5,4,3,3.0,2Story,VinylSd,None,PConc,Attchd,64,15328,4144,4196.0,0.0,11050,6,RL,Inside,254900
5,57,3,3,864.0,2,1238,1238,1.5,3,3,1.0,1Story,WdShing,None,CBlock,Attchd,25,6190,3714,2592.0,0.0,7200,2,RL,Inside,102000
7,8,4,4,944.0,5,944,1840,3.5,4,0,2.0,2Story,VinylSd,None,PConc,Attchd,49,12880,3776,3776.0,0.0,12420,6,RL,Inside,230000
5,3,3,3,939.0,5,939,1513,1.5,3,0,1.0,2Story,MetalSd,None,BrkTil,Detchd,25,7565,2817,2817.0,0.0,6120,1,RM,Inside,137500
5,25,4,3,1008.0,3,1143,1143,1.0,3,1,1.0,1Story,WdShing,None,BrkTil,Detchd,25,5715,4572,3024.0,0.0,7111,2,RL,Inside,138000
6,26,4,4,520.0,4,1338,1338,1.5,4,1,2.0,SLvl,Wd Sdng,BrkFace,CBlock,Attchd,36,8028,5352,2080.0,100.0,19255,3,RL,Inside,156500
4,39,3,3,864.0,5,864,864,1.0,3,0,2.0,1Story,MetalSd,None,CBlock,Detchd,16,3456,2592,2592.0,0.0,8120,5,RL,Inside,124500
7,30,3,4,808.0,3,1161,1969,2.5,3,4,2.0,2Story,WdShing,None,CBlock,Attchd,49,13783,3483,2424.0,0.0,11952,1,RL,Inside,190000
7,1,4,4,1266.0,5,1266,1266,2.0,4,4,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,8862,5064,5064.0,16.0,3182,1,RL,Inside,159895
5,10,3,3,612.0,5,990,2601,3.5,3,0,2.0,2Story,MetalSd,None,BrkTil,BuiltIn,25,13005,2970,1836.0,0.0,9842,1,RL,Inside,189000
5,14,3,4,1392.0,3,1392,1392,2.5,3,4,2.0,1Story,Wd Sdng,BrkFace,CBlock,Detchd,25,6960,4176,4176.0,180.0,11341,5,RL,Inside,121500
5,51,3,3,1824.0,2,1824,1824,2.0,3,0,2.0,1Story,Wd Sdng,None,CBlock,Detchd,25,9120,5472,5472.0,0.0,12436,1,RL,Inside,146000
7,7,4,4,928.0,5,928,1823,3.5,4,0,2.0,2Story,VinylSd,None,PConc,Attchd,49,12761,3712,3712.0,0.0,12192,6,RL,Inside,235000
8,1,4,5,1594.0,5,1646,1646,3.5,4,4,2.0,1Story,CemntBd,Stone,PConc,Attchd,64,13168,6584,6376.0,186.0,3842,6,RM,Inside,300000
5,43,3,3,1728.0,3,1728,1728,2.0,3,0,2.0,1Story,HdBoard,BrkFace,CBlock,Detchd,25,8640,5184,5184.0,108.0,13101,2,RL,Inside,142600
7,7,4,4,1573.0,5,1573,1573,3.0,4,0,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,11011,6292,6292.0,110.0,9808,6,RL,Inside,227000
7,59,3,3,920.0,5,1240,2480,2.5,3,4,2.0,2.5Unf,Wd Sdng,None,BrkTil,Detchd,49,17360,3720,2760.0,0.0,8145,2,RL,Corner,205000
8,7,4,4,1341.0,5,1341,1341,2.5,4,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,64,10728,5364,5364.0,158.0,17227,6,RL,CulDSac,246900
4,58,3,1,173.0,5,825,1361,1.0,3,0,1.0,2Story,Wd Sdng,None,Stone,Detchd,16,5444,2475,519.0,0.0,5280,1,C (all),Corner,89000
4,60,3,3,744.0,5,792,1120,1.0,2,0,2.0,1.5Fin,VinylSd,None,CBlock,Detchd,16,4480,2376,1488.0,0.0,11792,1,RL,Inside,64000
8,28,4,4,1226.0,3,1226,1226,2.0,4,3,2.0,1Story,Wd Sdng,None,CBlock,Attchd,64,9808,4904,4904.0,0.0,3876,6,RL,Inside,170000
9,0,5,5,1734.0,5,1734,2822,3.5,5,4,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,81,25398,8670,8670.0,424.0,13891,1,RL,Inside,582933
6,26,3,3,1103.0,4,1103,1103,1.0,4,4,2.0,1Story,MetalSd,None,BrkTil,Detchd,36,6618,3309,4412.0,0.0,6000,4,RM,Inside,110500
6,47,3,3,1179.0,4,1179,1179,1.0,3,0,2.0,1Story,HdBoard,Stone,CBlock,Attchd,36,7074,3537,3537.0,198.0,8240,1,RL,Inside,110000
7,4,4,4,998.0,5,1006,2046,3.5,4,4,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,49,14322,4024,3992.0,292.0,10625,6,RL,Inside,284000
6,46,3,3,858.0,5,858,1716,1.5,3,4,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,36,10296,2574,2574.0,318.0,9247,3,RL,Inside,171000
7,5,4,4,835.0,5,871,1812,2.5,4,0,2.0,2Story,VinylSd,None,PConc,BuiltIn,49,12684,3484,3340.0,0.0,10628,1,RL,Corner,193000
5,4,3,4,1090.0,3,1178,1178,2.5,3,0,2.0,1Story,Plywood,None,PConc,Attchd,25,5890,3534,3270.0,0.0,11000,2,RL,Corner,135000
7,56,3,3,818.0,3,818,1636,1.5,4,4,1.0,2.5Unf,MetalSd,None,BrkTil,Detchd,49,11452,2454,3272.0,0.0,9399,1,RL,Inside,167000
4,56,3,3,576.0,5,864,864,1.0,3,0,1.0,1Story,MetalSd,None,CBlock,Detchd,16,3456,2592,1728.0,0.0,7200,1,RM,Inside,105000
7,7,4,4,1588.0,5,1588,1588,2.0,4,0,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,11116,6352,6352.0,183.0,10264,5,RL,Inside,214000
8,2,4,4,1420.0,5,1426,1914,3.5,4,3,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,64,15312,5704,5680.0,112.0,13215,6,RL,Corner,279000
6,6,3,3,675.0,3,1109,1875,3.0,4,3,2.0,SLvl,Plywood,BrkFace,CBlock,Attchd,36,11250,3327,2700.0,248.0,10530,5,RL,Inside,184500
3,5,3,3,649.0,5,679,1183,1.5,3,0,1.0,1.5Fin,MetalSd,None,CBlock,Detchd,9,3549,2037,1947.0,0.0,6000,5,RM,Inside,120000
6,17,4,4,816.0,5,833,1730,2.5,4,0,2.0,2Story,HdBoard,None,PConc,Attchd,36,10380,3332,3264.0,0.0,7703,6,RL,Inside,171500
7,0,4,4,625.0,5,625,1250,2.5,4,0,2.0,2Story,MetalSd,None,PConc,Detchd,49,8750,2500,2500.0,0.0,4251,1,FV,Inside,164700
6,17,4,4,868.0,5,1313,2559,2.5,5,3,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,36,15354,5252,4340.0,232.0,12128,5,RL,Inside,209000
7,2,4,4,1365.0,5,1548,1548,3.0,4,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,10836,6192,5460.0,18.0,3072,6,RM,Inside,225000
7,18,4,4,1157.0,5,1180,2062,3.5,3,4,2.0,2Story,Plywood,BrkFace,CBlock,Attchd,49,14434,4720,3471.0,128.0,14364,6,RL,Inside,277000
5,47,3,3,894.0,3,894,894,1.0,3,0,1.0,1Story,CemntBd,None,CBlock,Detchd,25,4470,2682,2682.0,0.0,8680,1,RL,Inside,117600
6,4,3,3,856.0,5,1112,1668,1.5,3,0,1.0,1.5Fin,VinylSd,None,CBlock,Attchd,36,10008,3336,2568.0,0.0,9600,4,RL,Inside,140000
9,0,5,5,1751.0,5,1766,1766,3.5,5,4,3.0,1Story,VinylSd,Stone,PConc,Attchd,81,15894,8830,8755.0,402.0,11778,6,RL,Inside,395039
7,0,4,4,1400.0,5,1400,1400,2.0,4,0,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,9800,5600,5600.0,118.0,11024,1,RL,Corner,186800
5,44,3,3,744.0,3,825,2140,2.5,3,3,2.0,2Story,MetalSd,None,CBlock,Attchd,25,10700,2475,2232.0,0.0,8970,5,RL,Corner,177500
4,0,3,3,656.0,3,968,968,2.0,3,0,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,16,3872,2904,1968.0,0.0,10800,1,RL,Inside,64500
7,5,4,5,1488.0,5,1488,1488,3.0,4,4,2.0,1Story,MetalSd,None,PConc,Attchd,49,10416,5952,5952.0,0.0,4835,6,FV,CulDSac,260000
7,0,4,4,1266.0,5,1266,1266,2.0,4,4,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,8862,5064,5064.0,16.0,3710,1,RL,Inside,185485
5,16,3,3,715.0,3,875,875,2.0,3,0,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,25,4375,2625,2145.0,0.0,6120,4,RM,Corner,105000
6,13,4,3,528.0,5,1094,1855,2.5,3,3,2.0,SLvl,Plywood,BrkFace,CBlock,Attchd,36,11130,4376,1584.0,360.0,9600,1,RL,FR2,187000
7,8,4,4,1208.0,5,1621,1621,3.0,4,0,2.0,1Story,Wd Sdng,None,CBlock,Attchd,49,11347,6484,4832.0,0.0,14145,5,RL,Corner,202500
7,1,4,4,1614.0,5,1614,1614,3.0,4,0,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,49,11298,6456,6456.0,210.0,9926,6,RL,Inside,245700
6,27,3,3,630.0,5,630,1266,1.5,3,3,1.0,2Story,Plywood,None,CBlock,Attchd,36,7596,1890,1890.0,0.0,8012,1,RL,Inside,128000
8,1,4,4,1030.0,4,1038,2098,2.5,5,4,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,64,16784,4152,5150.0,178.0,10240,1,RL,Inside,275500
7,10,4,4,978.0,5,1005,1983,2.5,4,3,2.0,2Story,VinylSd,None,PConc,Attchd,49,13881,4020,3912.0,344.0,10762,6,RL,CulDSac,225000
5,50,3,4,528.0,3,1183,1183,2.0,3,0,1.0,SLvl,BrkFace,None,CBlock,Attchd,25,5915,3549,1584.0,0.0,8000,6,RL,Inside,138000
6,39,3,3,525.0,3,525,1092,1.5,3,0,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,36,6552,1575,1575.0,381.0,1680,1,RM,Inside,88000
9,1,5,4,2153.0,5,2069,2643,2.5,5,4,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,81,23787,10345,10765.0,772.0,13693,1,RL,Inside,380000
8,1,4,4,1660.0,5,1660,1660,2.0,4,4,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,64,13280,6640,6640.0,292.0,10625,1,FV,Inside,256000
5,10,3,3,900.0,3,900,900,1.5,4,0,2.0,1Story,Wd Sdng,None,CBlock,Detchd,25,4500,2700,3600.0,0.0,7200,4,RL,Corner,134800
6,29,3,4,561.0,3,561,1229,1.5,3,3,2.0,2Story,MetalSd,None,CBlock,Attchd,36,7374,1683,1683.0,0.0,1612,1,RM,Inside,121000
7,0,4,4,874.0,5,874,1761,3.0,4,0,2.0,2Story,VinylSd,None,PConc,Attchd,49,12327,3496,3496.0,0.0,10207,1,FV,Inside,227875
8,2,4,4,1694.0,5,1694,1694,2.0,4,0,3.0,1Story,VinylSd,Stone,PConc,Attchd,64,13552,6776,6776.0,72.0,10475,1,RL,Corner,245350
5,60,3,3,458.0,2,835,835,1.0,3,0,1.0,1Story,Wd Sdng,None,BrkTil,Basment,25,4175,2505,1374.0,0.0,10625,5,RL,Corner,83000
6,15,4,4,1580.0,5,1079,1953,3.5,4,2,2.0,2Story,HdBoard,None,PConc,Attchd,36,11718,4316,6320.0,0.0,53107,6,RL,Corner,240000
