overall_qual,age,exter_qual,bsmt_qual,total_bsmt_sf,heating_qc,1st_flr_sf,gr_liv_area,total_bath,kitchen_qual,totrms_abvgrd,fireplace_qu,garage_age,garage_finish,garage_cars,house_style,exterior_1st,mas_vnr_type,foundation,garage_type,saleprice
7,18,4,4,750.0,5,1061,1923,3.5,4,8,3,18.0,2,2.0,2Story,HdBoard,None,PConc,Attchd,190000
7,7,4,4,1569.0,5,1611,1611,3.0,4,6,0,7.0,2,3.0,1Story,VinylSd,None,PConc,Attchd,250000
5,3,4,4,1437.0,3,1437,1437,3.0,4,6,2,31.0,2,2.0,1Story,Plywood,None,CBlock,Attchd,218000
7,14,4,4,1148.0,5,1091,2075,3.5,4,8,4,14.0,1,2.0,2Story,MetalSd,BrkFace,PConc,Attchd,255000
7,0,4,4,1670.0,5,1670,1670,2.0,4,7,4,0.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,240000
8,0,4,4,2140.0,5,2140,2140,2.5,4,8,0,1.0,3,3.0,1Story,CemntBd,None,PConc,Attchd,360000
5,9,3,3,1219.0,4,1265,1265,2.5,4,6,4,43.0,2,2.0,SLvl,BrkFace,None,PConc,Attchd,179900
8,6,4,5,1267.0,5,1312,1312,2.0,4,5,0,6.0,1,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,180500
7,9,3,5,1168.0,5,1168,2787,7.0,3,8,3,9.0,3,4.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,269500
7,4,4,4,847.0,5,847,1733,2.5,4,7,4,4.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,225000
6,57,3,3,720.0,4,720,1215,1.0,4,6,0,42.0,3,2.0,1.5Fin,Wd Sdng,None,BrkTil,Detchd,141000
9,1,5,5,1739.0,5,1743,1743,3.0,5,8,4,1.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,335000
5,6,4,4,1026.0,5,1026,1026,2.5,3,5,0,33.0,1,1.0,1Story,CemntBd,None,CBlock,Attchd,150000
9,19,4,5,1842.0,4,1842,1842,2.5,4,5,4,25.0,3,3.0,1Story,WdShing,None,CBlock,Attchd,385000
7,19,3,3,768.0,3,1186,1986,2.5,3,7,2,44.0,1,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,205000
7,4,4,4,1187.0,5,1208,1208,3.0,4,6,0,4.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,206000
7,3,4,4,1422.0,5,1422,1422,2.0,4,7,0,3.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,179600
4,55,3,2,836.0,3,1220,1220,1.0,3,6,0,55.0,1,2.0,1Story,Wd Sdng,None,CBlock,Detchd,102000
5,31,3,4,1126.0,3,1126,1126,2.5,5,6,0,31.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,175000
5,5,3,3,1015.0,4,1384,1384,2.0,3,6,0,5.0,1,2.0,1Story,Wd Sdng,None,CBlock,Attchd,159000
6,32,3,3,1127.0,3,1127,1127,2.0,3,6,1,17.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Detchd,135000
6,34,3,3,994.0,4,1216,1855,2.0,3,7,0,52.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Attchd,136900
5,12,3,3,912.0,3,1236,1236,1.0,3,6,3,45.0,1,1.0,1Story,HdBoard,None,CBlock,Attchd,135000
8,10,4,4,1252.0,5,1268,2365,3.5,4,8,4,10.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,337000
6,22,3,3,1054.0,3,1512,2654,3.5,4,9,4,38.0,1,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,250000
8,12,4,4,1236.0,5,1236,2340,3.5,4,9,4,12.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,306000
7,1,4,4,689.0,5,703,1392,2.0,4,5,0,1.0,1,2.0,2Story,VinylSd,None,PConc,Detchd,146000
6,57,3,3,1138.0,4,1138,2180,1.5,3,7,4,1.0,1,2.0,1.5Fin,MetalSd,None,CBlock,Detchd,161000
6,9,3,3,1610.0,4,1610,1610,3.0,4,6,3,33.0,2,2.0,1Story,Plywood,BrkFace,PConc,Attchd,205000
7,22,4,4,1277.0,4,1501,1501,3.0,4,6,3,22.0,3,2.0,1Story,VinylSd,BrkFace,CBlock,Attchd,241500
4,46,3,3,1029.0,4,1029,1029,2.0,3,5,0,46.0,1,1.0,1Story,VinylSd,BrkCmn,CBlock,Attchd,118500
5,48,3,3,1062.0,5,1352,1352,1.5,4,6,0,48.0,1,1.0,SLvl,Wd Sdng,BrkFace,CBlock,BuiltIn,130000
5,57,3,3,808.0,5,1072,1072,1.0,3,5,4,67.0,1,2.0,1Story,VinylSd,Stone,CBlock,Detchd,130000
10,0,5,5,1850.0,5,1850,2698,3.5,5,11,4,0.0,2,3.0,2Story,VinylSd,Stone,PConc,Attchd,535000
5,47,3,3,912.0,4,912,912,1.5,3,6,0,47.0,1,1.0,1Story,VinylSd,BrkFace,CBlock,Attchd,123000
7,43,3,3,624.0,5,730,1450,1.0,3,7,0,73.0,1,1.0,2Story,Wd Sdng,None,BrkTil,Detchd,132000
5,38,3,3,1073.0,5,1073,1073,1.0,3,4,0,38.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,108480
5,39,3,3,1176.0,3,1458,1458,2.5,3,7,3,39.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,165000
7,1,4,4,1461.0,5,1486,1486,2.0,4,7,0,1.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,181000
5,48,3,3,552.0,3,904,1774,2.0,3,8,3,48.0,1,1.0,SLvl,HdBoard,None,CBlock,Attchd,165000
5,41,3,3,864.0,3,864,1479,2.0,3,8,0,41.0,3,1.0,1.5Fin,HdBoard,None,CBlock,Attchd,161000
8,0,4,4,1504.0,5,1504,1504,2.0,4,7,0,0.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,199000
7,7,4,4,817.0,5,824,1894,3.5,4,8,4,8.0,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,214900
8,0,4,4,1278.0,5,1278,1278,2.0,4,5,0,0.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,198600
8,8,4,4,1141.0,4,1165,2263,2.5,4,10,3,8.0,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,258000
7,9,3,5,1168.0,5,1168,2787,7.0,3,8,3,9.0,3,4.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,269500
6,16,3,4,1302.0,5,1302,1302,2.5,4,7,0,43.0,2,1.0,SLvl,HdBoard,BrkFace,CBlock,Attchd,158000
8,7,4,4,408.0,5,779,1419,3.5,4,7,3,7.0,3,2.0,SLvl,VinylSd,None,PConc,BuiltIn,184100
6,36,3,3,1625.0,3,1220,1220,2.5,3,6,3,36.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,170000
6,23,3,3,572.0,4,1182,1982,3.5,3,6,3,23.0,3,2.0,SLvl,VinylSd,BrkFace,CBlock,BuiltIn,208000
6,6,4,4,848.0,5,848,848,2.0,4,4,0,6.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,140000
8,1,5,5,1596.0,5,1648,1648,3.5,5,5,4,2.0,3,2.0,1Story,CemntBd,Stone,PConc,Attchd,230000
8,19,4,4,1337.0,4,1337,1337,3.0,4,5,3,19.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,188500
5,56,3,4,901.0,3,1125,1717,1.5,3,7,4,66.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Attchd,194000
5,50,3,3,1104.0,4,1104,1104,2.0,3,5,0,52.0,2,1.0,1Story,MetalSd,None,CBlock,Attchd,133000
5,31,3,4,907.0,3,907,907,1.0,3,5,0,31.0,1,1.0,1Story,MetalSd,BrkFace,BrkTil,Attchd,140000
7,8,4,4,782.0,5,782,1652,2.5,4,6,0,8.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,207500
6,12,3,3,932.0,4,1271,2640,2.5,4,8,3,42.0,2,2.0,2Story,MetalSd,BrkFace,PConc,Attchd,256900
5,57,3,3,735.0,4,735,1034,1.0,3,5,0,67.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Detchd,109000
5,30,3,0,0.0,3,1513,1513,2.0,3,8,0,30.0,1,2.0,1Story,HdBoard,None,Slab,Attchd,113722
8,3,4,5,1498.0,5,1498,1498,2.0,4,7,4,4.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,237000
5,44,3,3,1053.0,4,1053,1053,2.0,4,6,0,13.0,2,2.0,1Story,MetalSd,None,CBlock,2Types,142100
6,52,3,3,1178.0,4,1293,1293,3.0,3,5,0,52.0,2,2.0,1Story,Wd Sdng,Stone,CBlock,Attchd,149900
9,1,5,5,2020.0,5,2020,2020,3.0,5,7,4,1.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,404000
7,8,3,3,1438.0,3,1900,2448,4.0,3,9,4,44.0,2,2.0,2Story,Plywood,None,CBlock,Attchd,277500
6,25,4,4,741.0,3,977,1732,2.5,4,7,3,25.0,3,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,178000
8,3,4,4,1324.0,5,1324,1324,3.0,4,6,4,3.0,3,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,254000
2,40,3,2,678.0,3,832,832,1.0,3,5,4,82.0,1,2.0,1Story,AsbShng,None,BrkTil,Detchd,12789
7,11,3,4,1237.0,4,1253,1253,2.0,3,6,3,12.0,3,2.0,1Story,HdBoard,BrkFace,PConc,Attchd,176000
9,0,3,5,1249.0,5,1249,2596,3.5,4,9,0,0.0,2,3.0,2Story,VinylSd,Stone,PConc,Attchd,342643
5,40,3,3,876.0,3,902,902,1.0,3,6,0,40.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,125500
6,19,3,4,1495.0,5,1495,1495,2.0,3,8,3,19.0,1,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,150000
8,0,5,4,1574.0,5,1584,1584,2.0,5,6,4,0.0,3,2.0,1Story,CemntBd,None,PConc,Attchd,261329
4,54,3,3,1105.0,4,1647,1647,2.0,3,6,2,54.0,3,1.0,1Story,VinylSd,None,CBlock,Attchd,153000
7,0,4,5,1258.0,5,1258,1258,2.0,4,6,4,0.0,3,3.0,1Story,WdShing,BrkFace,PConc,Attchd,172500
6,4,3,3,698.0,5,698,1396,1.0,3,7,0,4.0,1,1.0,2Story,Wd Sdng,None,BrkTil,Detchd,153575
5,0,4,3,837.0,5,1001,1001,1.0,4,5,0,77.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,124900
9,0,5,5,2121.0,5,2121,2121,2.5,5,8,5,0.0,3,3.0,1Story,CemntBd,BrkFace,PConc,Attchd,415298
6,59,2,3,972.0,5,1044,1480,1.0,3,6,0,89.0,1,1.0,1.5Fin,MetalSd,None,BrkTil,Detchd,119000
8,1,4,4,1588.0,5,1588,1588,2.0,4,7,4,1.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,227000
5,2,4,3,1053.0,5,1053,1053,2.5,4,5,0,49.0,2,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,145500
3,56,3,2,492.0,3,492,492,2.0,3,3,0,85.0,1,1.0,1Story,AsbShng,None,BrkTil,Detchd,61500
7,37,3,3,1851.0,4,1851,1851,2.0,3,8,3,37.0,3,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,192100
6,44,3,3,698.0,5,754,1403,2.5,3,7,0,94.0,1,1.0,2Story,MetalSd,None,CBlock,Detchd,116000
6,49,3,3,588.0,5,1138,1138,1.5,3,6,0,49.0,2,1.0,SLvl,VinylSd,BrkFace,CBlock,Attchd,145000
9,6,4,5,2452.0,5,2452,2452,4.0,5,10,4,6.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,445000
5,1,3,4,1040.0,3,1040,1040,2.0,4,5,0,32.0,1,2.0,1Story,HdBoard,None,CBlock,Detchd,150500
6,16,3,4,763.0,4,763,1655,2.5,3,7,3,17.0,3,2.0,2Story,HdBoard,None,PConc,Attchd,175900
6,35,3,3,1116.0,5,1116,1116,3.0,3,6,3,35.0,2,2.0,1Story,Plywood,BrkFace,CBlock,Attchd,167900
7,0,4,4,879.0,5,879,1863,2.5,4,9,4,0.0,3,3.0,2Story,VinylSd,None,PConc,BuiltIn,219210
6,18,4,4,1055.0,5,1055,1845,2.5,4,8,3,18.0,2,2.0,2Story,Wd Sdng,None,PConc,Attchd,189000
5,51,3,3,1176.0,3,1176,1176,2.0,3,6,4,51.0,2,1.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,136500
5,2,3,3,864.0,5,892,892,2.0,4,5,0,44.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Detchd,137900
5,3,3,3,1022.0,3,1022,1022,2.0,3,4,0,53.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,85000
5,55,3,3,2136.0,3,2136,2136,2.0,3,7,0,55.0,1,2.0,1Story,Wd Sdng,BrkFace,CBlock,Detchd,137900
6,10,3,4,926.0,5,926,1604,2.5,3,7,0,10.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,195500
6,60,3,4,806.0,3,841,1647,2.5,2,6,0,90.0,1,1.0,2Story,Wd Sdng,None,PConc,Detchd,128000
5,1,3,3,864.0,5,864,864,2.0,4,5,3,46.0,1,1.0,1Story,Wd Sdng,None,CBlock,Detchd,135000
5,33,3,3,1076.0,3,1076,1076,1.5,3,5,2,23.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Detchd,143195
5,48,3,3,742.0,3,779,935,1.0,3,4,0,20.0,1,1.0,1Story,VinylSd,None,BrkTil,Detchd,79500
7,4,4,4,835.0,5,835,1663,2.5,4,8,0,5.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,192500
5,39,3,3,768.0,3,768,1328,1.5,3,6,0,59.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Detchd,129500
6,11,3,4,806.0,4,806,1572,2.5,3,7,3,12.0,3,2.0,2Story,MetalSd,None,PConc,BuiltIn,168000
6,58,3,3,739.0,5,874,1342,2.0,3,7,4,69.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Detchd,105000
6,36,3,3,981.0,3,981,981,2.5,3,5,0,28.0,1,2.0,1Story,Plywood,None,CBlock,Detchd,143250
5,2,3,4,1099.0,5,1099,1099,1.5,4,6,0,9.0,1,1.0,1Story,VinylSd,None,PConc,Attchd,144000
7,8,4,4,948.0,5,1222,2110,3.5,4,8,2,16.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,205000
6,33,3,4,970.0,3,1026,1026,2.0,3,5,1,33.0,1,2.0,SFoyer,Plywood,None,CBlock,Attchd,143000
9,7,4,5,1419.0,5,1419,1419,2.5,5,5,3,7.0,3,2.0,1Story,VinylSd,None,PConc,Attchd,290000
9,0,5,5,2330.0,5,2364,2364,3.5,5,11,4,1.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,611657
5,13,3,4,1040.0,4,1040,1040,2.0,4,6,0,9.0,1,2.0,1Story,VinylSd,None,PConc,Detchd,152000
8,18,4,4,1280.0,5,1280,1280,2.0,4,5,0,18.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,191500
8,2,4,5,1143.0,5,1143,2473,2.5,4,9,4,3.0,2,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,317000
7,9,3,3,680.0,5,798,1302,1.5,4,6,4,67.0,1,1.0,1.5Fin,Wd Sdng,None,BrkTil,Attchd,165250
5,42,3,3,1092.0,3,1092,1092,1.0,3,6,0,42.0,1,1.0,1Story,HdBoard,None,CBlock,Attchd,123000
6,52,3,3,988.0,3,1188,1188,2.0,3,4,3,52.0,1,2.0,1Story,HdBoard,None,CBlock,Attchd,185000
7,44,3,3,1045.0,4,1045,1045,2.0,3,6,0,44.0,1,2.0,1Story,Wd Sdng,None,CBlock,Detchd,120000
6,41,3,3,1093.0,4,1093,1093,3.0,3,6,2,41.0,2,2.0,1Story,HdBoard,None,CBlock,Attchd,158500
6,4,4,4,798.0,5,798,1640,2.5,4,6,0,4.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,173000
4,45,3,0,0.0,3,1224,1224,2.0,3,6,0,45.0,1,2.0,1Story,HdBoard,None,Slab,CarPort,101800
7,2,4,4,560.0,5,575,1135,2.0,4,6,0,38.0,2,2.0,2Story,Wd Sdng,None,PConc,Detchd,155000
5,59,3,3,1054.0,5,1078,1078,1.0,5,6,0,22.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,125000
4,51,3,0,0.0,4,968,968,1.0,3,5,0,51.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,104500
9,4,4,5,1462.0,5,1462,2224,3.5,5,10,4,5.0,3,3.0,2Story,VinylSd,Stone,PConc,Attchd,350000
3,56,3,0,0.0,4,1040,1040,2.0,3,6,0,57.0,1,2.0,1Story,Stucco,None,CBlock,Detchd,93500
7,9,4,4,873.0,5,882,1790,3.5,4,7,0,9.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,193000
6,14,3,5,588.0,2,1423,2555,2.0,3,11,4,15.0,3,2.0,2.5Fin,MetalSd,None,BrkTil,Detchd,191000
6,1,3,3,813.0,5,813,813,1.0,4,5,0,74.0,1,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,110000
8,8,4,4,1299.0,5,1299,1872,3.5,5,7,3,8.0,2,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,261500
5,53,3,3,1050.0,4,1050,1050,1.0,3,5,0,53.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,128900
9,12,4,5,1733.0,5,1933,3500,4.5,5,11,3,13.0,2,3.0,2Story,MetalSd,BrkFace,PConc,Attchd,584500
4,53,3,3,864.0,5,948,948,1.0,3,5,0,53.0,1,1.0,1Story,Wd Sdng,BrkFace,PConc,Attchd,111000
5,57,3,2,750.0,3,960,1316,1.0,3,7,0,42.0,1,2.0,1.5Fin,HdBoard,None,PConc,Detchd,90000
6,28,3,4,1021.0,3,1465,2380,2.5,3,7,1,42.0,1,2.0,2Story,Plywood,BrkCmn,CBlock,CarPort,129000
6,2,4,3,1296.0,5,1640,1640,2.0,4,7,4,15.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Detchd,224000
6,3,4,4,600.0,5,600,1200,3.5,4,5,0,3.0,2,2.0,2Story,MetalSd,None,PConc,Detchd,165000
6,17,3,3,662.0,5,662,1324,1.5,3,6,0,90.0,1,1.0,2Story,VinylSd,None,BrkTil,Detchd,122000
9,0,5,5,1926.0,5,1966,3140,3.5,5,11,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,485000
6,44,3,3,1595.0,3,1611,2486,2.0,3,8,4,44.0,1,2.0,1.5Fin,BrkFace,None,CBlock,Detchd,220000
6,11,3,4,864.0,5,872,1771,3.5,4,6,0,11.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,215700
8,4,4,5,1836.0,5,1836,1836,3.0,4,7,4,5.0,3,3.0,1Story,MetalSd,Stone,PConc,Attchd,280000
8,4,4,4,1603.0,5,1575,1575,3.0,4,7,3,5.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,284000
6,26,3,3,1395.0,3,1395,1395,2.0,3,7,3,47.0,2,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,192000
7,56,3,3,502.0,3,502,1004,1.0,4,5,1,76.0,1,1.0,2Story,Wd Sdng,None,BrkTil,Detchd,105000
7,1,4,4,1860.0,5,1836,1836,2.0,4,8,4,2.0,3,2.0,1Story,VinylSd,None,PConc,Attchd,216837
5,48,2,3,1296.0,3,1496,1496,2.0,4,6,0,48.0,2,2.0,1Story,MetalSd,BrkFace,CBlock,Attchd,141500
5,5,3,3,894.0,5,894,894,2.0,4,5,0,41.0,2,2.0,1Story,VinylSd,None,CBlock,Attchd,130000
5,3,3,3,1008.0,5,1008,1008,2.0,3,4,0,54.0,2,1.0,1Story,MetalSd,None,CBlock,Attchd,139500
4,52,3,3,864.0,3,864,864,2.0,3,5,0,11.0,1,2.0,1Story,WdShing,None,CBlock,Detchd,79275
8,1,4,4,1476.0,5,1484,1484,2.0,5,6,4,1.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,265900
6,58,3,4,768.0,3,790,790,1.0,3,4,0,83.0,1,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,91000
5,32,3,4,1122.0,5,946,1934,3.5,3,6,3,32.0,1,2.0,2Story,HdBoard,BrkFace,PConc,Attchd,185000
5,47,3,3,1150.0,5,1150,1150,2.0,3,6,0,47.0,2,1.0,1Story,BrkFace,None,CBlock,Attchd,141000
8,-1,4,4,1582.0,5,1582,2152,2.5,4,7,4,0.0,1,2.0,2Story,VinylSd,None,PConc,Detchd,260116
4,59,3,3,672.0,3,672,672,2.0,3,4,0,68.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,113000
8,13,4,4,1401.0,5,1511,1511,3.0,4,6,2,13.0,3,3.0,SLvl,VinylSd,BrkFace,PConc,Attchd,225000
5,59,3,3,793.0,3,793,793,2.0,2,4,0,64.0,1,1.0,1Story,MetalSd,None,CBlock,Detchd,113000
6,35,3,3,1008.0,3,1096,1096,2.0,3,5,2,35.0,1,1.0,SLvl,Plywood,None,CBlock,Detchd,125200
8,0,5,5,918.0,5,958,2100,3.5,5,8,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,319500
5,58,3,3,913.0,3,1048,1558,2.5,3,6,3,46.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Attchd,140000
6,48,3,4,1632.0,3,1650,1650,2.0,3,6,4,48.0,1,2.0,1Story,Plywood,None,CBlock,Attchd,250764
8,1,5,4,948.0,5,948,2088,2.5,4,10,4,1.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,250000
6,1,4,4,768.0,5,768,1536,2.5,4,6,4,2.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,176000
6,38,3,3,1331.0,4,1721,1721,1.0,3,8,3,50.0,1,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,174850
6,31,3,4,804.0,3,804,1548,3.0,3,7,3,31.0,1,2.0,2Story,Plywood,None,CBlock,Detchd,147000
6,31,3,4,918.0,3,918,918,2.0,3,5,3,31.0,1,1.0,1Story,Plywood,None,CBlock,Attchd,99500
9,0,4,5,1365.0,5,1365,2690,3.5,5,8,4,0.0,2,3.0,2Story,VinylSd,None,PConc,Attchd,398800
6,7,3,4,953.0,5,953,1647,2.5,3,7,3,8.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,175000
5,54,3,3,825.0,3,825,825,1.5,3,4,0,54.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,109500
6,37,3,4,1657.0,4,1657,1657,2.5,3,7,3,37.0,1,2.0,1Story,Plywood,None,CBlock,Attchd,163500
8,13,4,5,1334.0,5,1520,2826,3.5,4,9,3,14.0,2,3.0,2Story,HdBoard,BrkFace,PConc,Attchd,334000
5,42,3,3,864.0,5,864,864,2.0,3,4,0,41.0,1,1.0,1Story,HdBoard,None,CBlock,Detchd,137250
7,0,4,4,1392.0,5,1392,2462,3.5,4,9,4,0.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,320000
5,4,3,3,1063.0,5,1287,1287,2.0,4,7,4,13.0,3,2.0,1Story,Wd Sdng,None,CBlock,Detchd,162000
7,1,5,5,1470.0,5,1478,1478,3.5,4,7,4,1.0,3,2.0,1Story,MetalSd,Stone,PConc,Attchd,222000
7,6,4,4,698.0,5,698,1342,3.5,4,7,3,6.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,178000
5,18,3,3,788.0,3,804,804,2.0,4,4,4,70.0,1,1.0,1Story,MetalSd,Stone,CBlock,Attchd,119000
5,45,3,3,864.0,3,876,1812,2.0,3,8,3,45.0,2,1.0,2Story,VinylSd,BrkFace,CBlock,Attchd,169500
7,9,4,4,952.0,5,980,2256,2.5,4,8,3,9.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,236000
8,0,5,5,1596.0,5,1648,1648,3.5,5,5,4,1.0,3,2.0,1Story,CemntBd,Stone,PConc,Attchd,294464
6,39,3,2,952.0,3,1092,2112,2.5,3,9,4,39.0,1,2.0,2Story,HdBoard,None,CBlock,Attchd,206900
7,6,4,4,956.0,5,956,2084,3.5,4,8,0,6.0,2,2.0,2Story,VinylSd,None,PConc,BuiltIn,233000
6,56,3,3,1032.0,4,1032,1032,1.0,3,5,0,11.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,108000
6,12,3,4,680.0,4,680,1470,2.5,3,7,3,13.0,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,165000
5,30,3,4,1040.0,3,1040,1040,1.5,3,5,0,30.0,1,2.0,1Story,CemntBd,None,CBlock,Detchd,134900
5,57,4,3,884.0,5,884,884,1.0,3,5,0,68.0,1,1.0,1.5Unf,AsbShng,None,BrkTil,Detchd,113000
5,11,3,4,1097.0,5,1097,1097,2.5,3,6,0,11.0,1,1.0,1Story,VinylSd,None,PConc,Attchd,147900
6,33,3,4,855.0,4,855,1456,2.5,3,7,0,33.0,2,2.0,2Story,Plywood,None,CBlock,Attchd,143000
6,56,3,3,816.0,3,816,1176,1.0,3,6,4,21.0,1,2.0,1.5Fin,Wd Sdng,None,PConc,Detchd,114500
5,39,3,3,912.0,3,941,941,1.0,3,6,1,39.0,1,1.0,1Story,VinylSd,None,CBlock,Attchd,129200
8,0,5,5,1600.0,5,1652,1652,3.5,4,5,4,0.0,3,2.0,1Story,CemntBd,Stone,PConc,Attchd,392500
7,4,5,3,1152.0,5,1188,2340,2.0,4,9,4,69.0,2,1.0,2Story,CemntBd,None,Stone,Attchd,266500
7,11,4,4,384.0,4,751,1382,2.5,3,7,3,11.0,3,2.0,SLvl,VinylSd,None,PConc,BuiltIn,177500
5,41,3,3,1008.0,4,1008,1008,1.0,4,6,0,41.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,139500
6,2,4,4,608.0,5,608,1396,2.5,4,6,4,2.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,170000
6,10,3,3,845.0,5,845,2154,2.5,3,8,4,43.0,2,2.0,2Story,MetalSd,BrkFace,CBlock,Attchd,224500
8,5,4,4,1082.0,5,1105,2400,3.5,4,10,4,6.0,3,3.0,2Story,VinylSd,Stone,PConc,BuiltIn,290000
7,57,3,3,1040.0,5,1226,1818,1.5,3,7,3,56.0,1,1.0,1.5Fin,Stucco,BrkFace,PConc,Detchd,169500
7,4,4,5,1710.0,5,1710,1710,2.0,4,7,4,5.0,3,2.0,1Story,VinylSd,Stone,PConc,Attchd,240000
5,52,3,3,1078.0,5,1150,1150,2.0,3,6,0,52.0,3,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,144000
6,29,3,3,816.0,3,1127,1977,2.0,3,9,3,43.0,2,2.0,2Story,VinylSd,BrkCmn,CBlock,Attchd,165000
6,18,4,4,1332.0,4,1332,1332,2.0,4,5,0,19.0,2,2.0,1Story,Plywood,None,PConc,Attchd,145000
5,46,3,3,1250.0,5,1298,1298,2.0,3,5,0,46.0,1,2.0,1Story,Wd Sdng,None,CBlock,Detchd,114000
8,1,4,4,1935.0,4,1973,1973,2.0,4,9,4,1.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,395000
6,33,3,3,525.0,3,525,1092,1.5,3,6,0,33.0,1,2.0,2Story,HdBoard,BrkFace,CBlock,Detchd,105500
8,11,4,4,1049.0,5,1036,1916,3.5,4,8,3,12.0,1,3.0,2Story,VinylSd,None,PConc,Attchd,254900
